rainfall_mm,water_level_m,humidity_pct,soil_moisture_pct,elevation_m,river_distance_km,drainage_capacity,urbanization_pct,slope_deg,historical_floods,temperature_c,wind_speed_ms,flood
60.691644566532915,8.83678103970355,51.24389459860926,45.83274926993816,251.7082107026995,6.358164509541857,0.5714167360350507,42.2099009983236,5.78034626960347,9,23.382398485067775,9.86789575896308,0
27.06577367217578,10.812244747123735,69.13429014356763,60.76307900580942,452.236512151744,0.2463352301013599,0.33727988195048275,13.535665897905268,23.1414518028034,2,25.562789388636183,6.518440486286262,0
21.729325226048662,3.6181016194203446,76.86490035854862,90.51606952003232,310.6295926388265,10.28896142854277,0.22741524225353205,82.5449149198018,26.68587704948643,2,18.77626252941078,1.4725738579955128,0
4.850312507984207,2.522116288421206,31.8685211010798,26.395968212917076,428.4392623850235,5.361487017094429,0.24445281513917286,51.45635837039904,24.32740369489273,5,15.02541052084262,23.78911076915709,0
23.252267739070138,14.581439898184666,62.611021023537276,86.99062814176973,87.26450520967835,1.8584661597747756,0.8802411885512188,60.94211241737097,16.897156586138543,5,29.748731534861317,14.552028454083585,0
54.17389280504542,9.263359698144278,34.03782992084806,14.543718688571861,450.93242830590253,1.0366608241876576,0.21122028606734983,72.22260877957883,29.816527523331693,7,29.67426381180976,17.91029045898636,1
37.98027040748474,14.721235827504959,43.04837898476777,36.21308309664116,302.8846463815223,0.6176442859520377,0.44622466574191166,65.68132680510104,2.0656219348034632,9,19.70885212406938,11.721302739763214,1
34.382264037073014,5.066339806983437,69.23561138545811,34.4923461319799,20.721095426537502,0.25771346562289343,0.4008471816601278,72.12283401924199,26.015750334648764,5,39.980389069557035,5.830203148981641,1
75.30829727930616,10.545475499611973,90.63322406859065,63.24103416987698,318.39388286609324,7.014217691341772,0.8789101000650732,74.79394318911791,12.831415851413068,7,20.754167898996307,24.88531759050751,1
12.499651521412353,3.3390545481185656,91.79639754319393,21.15412090106968,475.94149334915437,1.3449100608112454,0.5299241506248624,60.07788009799192,13.653670461163992,7,38.10568691607334,24.184899684466775,0
31.54696540438023,3.918002569108694,34.89608070970419,84.99954700637907,44.18766523530422,0.12275940968865395,0.9968017756133238,41.079215627159314,3.8278468095384155,6,20.708115803069617,21.499847063569497,1
40.19346213211282,7.67853181904436,59.337356040069466,80.42686971952851,293.3157845824382,2.531435126035567,0.7633492716728303,30.667082725889124,1.0029892306148525,4,23.437900265967503,22.903228370519304,1
44.82492615853744,4.794271882621068,70.81045381031859,65.42559467324861,458.1619084205088,3.294763471361595,0.8658312178638571,86.74677511548691,9.498849782082997,3,23.09660283498057,14.376019080398155,0
50.3163218511637,2.514323457608767,40.29489331852404,48.96517570233681,9.799108325515407,0.9270128767049234,0.1888050394240074,92.44361179424872,5.245605993417878,0,21.88765886418738,9.194705738642977,1
57.05723043051177,3.94321052983989,83.58025517213402,89.30126358207666,317.3018986005825,0.22523964024232654,0.3277920297384064,40.40133418334776,14.500162682139347,5,43.577219700249984,8.578811355113631,0
47.64876393127126,0.5362259169879696,82.09646809060672,80.61345715124725,240.07663445632653,1.0482098161144062,0.22190157601464544,19.546411971145517,4.419915781613159,7,22.90384091011768,23.34311920211889,1
96.41335961399658,10.566354322162299,93.23387095947562,52.44178758690582,176.75971273106225,5.6831716871839095,0.5172597751605037,28.91567280489666,4.137832095068273,3,29.548940688040815,23.97163965786447,1
76.31546187430823,7.381749856287924,30.594020845841012,69.65923512861644,315.63056252296116,0.42911683613403706,0.7464587393457188,67.00672440891111,26.309369523115482,6,37.055219119314636,11.012124472939519,1
39.34764489703398,1.4136459960678844,45.16789707923019,58.189045935273185,31.08753682077138,4.048821075066263,0.2521572113827002,24.699336446458112,27.63884103979227,2,24.574006906059186,15.17725170153369,0
82.82651427165136,2.575409896927368,87.90306999717252,59.975090263002485,377.7662079122631,0.7915331151718086,0.21715169011276492,76.31039321018399,28.926486257637297,4,15.351022107845539,20.131742041508442,1
63.48170099050778,1.53801807168966,76.94060355788548,38.132965902185056,7.217341075255275,1.0888474224467566,0.6531478739023964,88.45757038935065,20.415073286217357,6,37.85071753422665,17.562701668833007,1
29.263253897812604,9.188892124138148,92.60728975889435,49.277191393116226,156.93319317721435,2.496774023333698,0.3072814783870816,91.91037878170201,23.130495143876082,8,23.52097137642493,21.741962903689377,0
93.65916314964693,1.413155454187407,34.002575817118654,16.640321617128258,254.45952565391582,0.5313898822800285,0.5313925645783669,10.792668007865707,25.073542657278875,8,41.19545737807415,15.215810334722901,1
33.47341532901688,11.314234995528242,71.78747760015099,40.37463879149036,191.6260140304431,0.9509834386836542,0.14600595495494595,91.44310402112541,19.767661773619935,6,29.73460385487099,14.562039701446809,1
57.085687867315144,0.3076637898058676,69.83326024255719,69.14542380578291,157.20058792676332,2.145862693780644,0.7125515308607183,72.9165256260175,9.907293141075876,3,33.73226366070336,9.394524459515102,0
102.83815578858761,3.7406368199383815,32.497209145237264,91.02336259302584,416.2633970067076,1.9999183347070713,0.5871847434778483,17.14426974242319,4.691609953005723,5,43.52879792231507,1.831951408872473,1
12.379482653006574,13.360000138378608,65.94654538387385,91.86044958485672,467.7421242645949,6.916922707286531,0.6826806090627695,45.29543984619175,7.118199214744503,3,41.098821926512386,1.3885534710501024,0
27.196518923763293,10.77796977183369,72.66642179169469,57.23644387561579,437.48777902841493,0.3886311167496078,0.34786574205377147,69.50386533925827,25.212421542148878,2,38.779157619447346,3.7937729578773642,1
52.10720867387762,1.0945249938853157,43.39052219414751,61.562891403814476,263.60349995974985,9.846687953590308,0.35074267782537805,91.31826687618918,20.882917148605237,8,30.921923260164213,1.4443271869453544,0
44.44459270962321,12.316891567277697,49.13307081872641,25.786300767582237,442.6612667207741,8.470410578034674,0.8212244797816823,23.952018456968368,13.673872905784547,4,20.07869380055513,13.378601395152215,1
69.91609687658023,7.395526823103072,74.8243142408416,69.10118918795011,460.82647476486414,7.261992182252149,0.7467060816863436,20.85732896379109,0.8821523154135813,7,40.231379594489724,10.089427947383777,1
61.7708332584636,12.701745407532439,62.78106633199708,16.00599737732283,207.5730065384937,1.8507723761270214,0.6217557860787531,50.14949952725968,7.986131113016493,2,17.818411761197574,0.6568873300133421,1
17.33818468276368,9.011096616755902,90.06095602978289,34.19828329295278,145.30570045519548,8.654689455195646,0.6653291282038725,92.28840596777158,21.866924793772913,8,41.62376057270982,0.5473353550221965,0
60.47432477369854,10.22749548049288,53.96672362064318,66.81088451926259,53.64127687759356,1.0093698083622724,0.1846397615509949,92.5672332969309,15.371617052850688,0,37.9876920431803,13.075389846908228,1
41.46773961138969,14.902523405935622,48.66617608717408,36.376361181196586,242.15050091936837,0.6642821357821681,0.8705541740061282,29.372752989497293,13.0659748344735,1,39.10365097124955,13.727830568533436,1
32.016293144734604,3.485033188860273,98.94061582413899,14.236984299728618,473.41697561702847,0.2299910772597186,0.7929163297104964,37.144507577573876,9.410382023397233,3,26.315907602062534,0.9321426492988921,0
8.170995465642617,9.359183621420826,93.77950390910584,80.70898479483192,282.64922639483365,14.009911602300761,0.6314423804411029,87.18271877979564,18.20795491731072,1,17.5488562088794,16.749693347299726,0
11.099122319316967,6.904820850860975,32.029492149928586,36.37805060643786,335.44324038415493,1.8409253580873939,0.9267356179908165,72.46152672242545,28.991561561150675,8,36.80862947849525,3.14670179138066,0
119.76228750163119,0.5917792938403715,83.95100307145961,15.363944112987665,60.87749015346456,12.481934290316467,0.25177411692945983,92.64689643589755,27.03370929892518,6,44.341995317494664,12.362933016859113,1
28.60890343637894,0.2170596225429755,37.72343416776421,16.35699398274354,76.04223375041684,1.5914869521472768,0.7179916474307502,85.91761085632211,0.9149381425284608,1,40.75222921010971,3.9703257105605183,0
48.44697324897901,1.7884286672678802,31.923963638055966,31.399497897044057,234.9142646700379,11.906299813641807,0.9666835998869447,28.283164276668185,14.428614677503372,3,40.241646556366575,0.9765401805444246,0
34.33792808138562,9.736376108078222,49.15868611764442,25.13135551382973,475.8760754969442,11.713341638056807,0.37900806811292886,74.57678305007809,9.884078941408431,5,33.969197136171275,5.309130051844835,1
45.455076760326385,8.507446318700882,48.8542115342773,75.81551001131282,183.5883975878068,12.863842160231583,0.11376308266075857,14.12804468260991,15.31813987019403,1,18.48803055992093,11.603644315385885,1
135.82328889259054,8.30144341745591,87.35231336428753,37.34314396669792,439.3546004521791,3.4274175014357393,0.7613807202722198,79.51578619302529,18.18641069615144,8,40.89829451271362,18.597731979187866,1
110.83350926340594,0.4778514379239013,79.74670721599847,78.39914172838577,64.5428537457272,10.047573572818226,0.10628229201051437,61.13232480779169,6.000842039926404,2,21.66115269568719,6.638945743990221,1
13.55729849357566,7.039544945400106,98.712659913241,24.776909814967986,310.4235174321865,15.055843641412494,0.8852802842639503,91.26858182409924,23.447042086447688,1,22.93487952811628,17.12661364273514,0
46.277558335270015,13.869342267637927,79.80590302182729,51.89473026124712,302.3034235707065,1.9623762779374052,0.15067112689321288,91.60275871487167,14.25204150257899,3,37.675738958427935,21.567340488922753,1
47.26562215720879,5.963878039659699,59.277888727923354,68.48315635201595,430.6380012847829,2.7139418813517486,0.6874882568846894,14.319284267070199,29.760181646947384,4,36.50718138771192,6.744445155582146,1
28.70206873822798,9.373837046826845,78.92493626616519,65.41922257859767,6.641768680426245,6.351278671826368,0.43946572998083533,23.644326272240267,0.7538215723068364,3,17.176879543202695,13.055650863616425,1
44.931499341211456,11.697280134347153,99.96213470304815,61.09599984407284,99.01617526279821,1.7859455356563108,0.28300658834505954,51.15759902208878,5.691575285593755,2,22.558769948435028,10.235878749967014,1
55.94644944243305,11.758879187128313,79.70993177937697,88.60983616414943,113.74537458759346,7.008244381574235,0.9084325598684462,84.75694962042267,20.688894016811943,2,39.53057165600405,0.6866606385162038,1
